x, y
219.75476839237058, -12
219.75476839237058, -8.520710059171599
219.75476839237058, -5.485207100591716
219.34604904632153, -5.236686390532544
217.3024523160763, -4.988165680473372
214.85013623978202, -4.810650887573964
212.39782016348775, -4.668639053254438
209.53678474114443, -4.50887573964497
206.26702997275206, -4.366863905325443
202.58855585831063, -4.224852071005917
198.91008174386923, -4.0828402366863905
195.2316076294278, -3.940828402366863
190.7356948228883, -3.7988165680473376
186.64850136239784, -3.6923076923076916
182.9700272479564, -3.568047337278106
178.4741144414169, -3.4615384615384617
175.20435967302453, -3.390532544378699
171.93460490463215, -3.3017751479289945
168.25613079019075, -3.23076923076923
164.16893732970027, -3.1420118343195256
158.44686648501363, -3.071005917159763
153.13351498637604, -3.01775147928994
147.41144414168937, -2.9644970414201186
142.09809264305176, -2.928994082840237
133.5149863760218, -2.9112426035502956
127.79291553133515, -2.9112426035502956
122.47956403269757, -2.893491124260354
117.57493188010898, -2.9112426035502956
112.26158038147139, -2.928994082840237
105.31335149863759, -2.9644970414201186
97.13896457765668, -3.01775147928994
88.96457765667577, -3.0887573964497044
81.60762942779292, -3.1420118343195256
74.25068119891012, -3.21301775147929
68.52861035422347, -3.284023668639053
61.17166212534062, -3.3550295857988157
55.449591280653976, -3.4260355029585803
49.31880108991828, -3.497041420118343
41.14441416893732, -3.6035502958579873
34.19618528610357, -3.710059171597633
27.247956403269768, -3.8165680473372774
17.8474114441417, -3.940828402366863
9.264305177111737, -4.0828402366863905
-1.362397820163494, -4.278106508875739
-11.580381471389614, -4.491124260355029
-20.980926430517684, -4.686390532544379
-30.790190735694807, -4.9171597633136095
-38.147138964577664, -5.112426035502958
-45.09536784741141, -5.325443786982248
-49.591280653950946, -5.467455621301775
