x, y
1.4545454545454546, -3.6441326530612246
2.1136363636363638, -3.483418367346939
2.4886363636363638, -3.322704081632653
2.806818181818182, -3.139030612244898
3.6136363636363638, -2.955357142857143
3.9886363636363638, -2.8061224489795915
4.863636363636364, -2.4387755102040813
5.25, -2.3354591836734695
6.25, -2.3698979591836733
8.715909090909092, -1.6581632653061225
9.340909090909092, -1.4400510204081631
9.443181818181818, -1.6581632653061225
9.602272727272728, -1.5548469387755102
9.65909090909091, -1.704081632653061
10.238636363636363, -1.8762755102040813
