x, y
3.965909090909091, -3.701530612244898
4.068181818181818, -2.3239795918367347
4.454545454545455, -1.2793367346938775
4.681818181818182, -0.7168367346938775
4.920454545454546, -0.21173469387755084
5.136363636363637, 0.07525510204081698
5.2272727272727275, 0.3163265306122449
5.3522727272727275, 0.35076530612244916
5.3522727272727275, 0.5573979591836737
5.465909090909091, 0.5114795918367347
5.579545454545455, 0.7181122448979593
5.670454545454546, 0.8329081632653068
5.795454545454546, 0.9706632653061229
5.886363636363637, 1.0625
5.954545454545455, 1.154336734693878
6.056818181818182, 1.2691326530612246
10.272727272727273, 3.50765306122449
