x, y
38.63432165318958, 2050
38.63432165318958, 1991.58940397351
38.63432165318958, 1907.2185430463576
38.63432165318958, 1808.9403973509934
38.63432165318958, 1737.549668874172
39.532794249775385, 1715.298013245033
40.43126684636118, 1695.8278145695365
41.32973944294699, 1673.5761589403974
43.1266846361186, 1649.4701986754967
45.37286612758311, 1628.1456953642385
48.517520215633425, 1607.7483443708609
52.56064690026954, 1590.1324503311257
57.502246181491465, 1578.0794701986756
64.240790655885, 1566.026490066225
74.57322551662175, 1553.973509933775
87.6010781671159, 1543.7748344370862
103.32434860736748, 1532.6490066225165
122.19227313566937, 1522.4503311258277
143.30637915543576, 1512.2516556291391
168.01437556154536, 1502.0529801324503
195.8670260557053, 1490
217.4303683737646, 1482.5827814569536
251.57232704402517, 1472.3841059602648
281.2219227313567, 1464.9668874172185
306.37915543575923, 1458.476821192053
339.62264150943395, 1449.205298013245
388.1401617250674, 1439.9337748344371
429.46990116801436, 1432.5165562913908
452.3809523809524, 1428.8079470198675
477.088948787062, 1426.026490066225
