Time [ms],Set flow [L/min],Actual flow [L/min],Set pressure [mbar],Actual pressure [mbar],Temp 1 [°C],Temp 2 [°C],Ambient temp [°C],Total flow [L],Supply pressure [mbar]
1.000,0.000,1.493,500.000,2.200,161.464,161.464,161.471,0.000,5110.000
116.000,1.508,1.522,500.000,2.200,161.464,161.464,161.471,0.003,5110.000
316.000,1.516,1.572,500.000,2.200,161.464,161.464,161.471,0.008,5110.000
516.000,1.591,1.622,500.000,2.200,161.464,161.464,161.471,0.013,5110.000
716.000,1.660,1.670,500.000,2.500,161.471,161.471,161.471,0.019,5109.200
916.000,1.690,1.720,500.000,2.500,161.471,161.471,161.471,0.024,5109.200
1116.000,1.716,1.770,500.000,2.500,161.471,161.471,161.471,0.030,5109.200
1316.000,1.782,1.820,500.000,2.500,161.471,161.471,161.471,0.036,5109.200
1516.000,1.510,1.470,500.000,103.700,161.475,161.482,161.489,0.041,5102.300
1716.000,1.507,1.600,500.000,103.700,161.475,161.482,161.489,0.046,5102.300
1916.000,1.635,1.640,500.000,103.700,161.475,161.482,161.489,0.052,5102.300
2116.000,1.624,1.582,500.000,128.500,161.492,161.489,161.492,0.057,5095.400
2317.000,1.628,1.641,500.000,128.500,161.492,161.489,161.492,0.063,5095.400
2516.000,1.647,1.678,500.000,128.500,161.492,161.489,161.492,0.068,5095.400
2716.000,1.711,1.715,500.000,128.500,161.492,161.489,161.492,0.074,5095.400
2917.000,1.718,1.735,500.000,132.900,161.496,161.499,161.503,0.079,5089.100
3116.000,1.766,1.776,500.000,132.900,161.496,161.499,161.503,0.085,5089.100
3316.000,1.784,1.813,500.000,132.900,161.496,161.499,161.503,0.091,5089.100
3516.000,1.833,1.849,500.000,132.900,161.496,161.499,161.503,0.097,5089.100
3717.000,1.848,1.886,500.000,132.900,161.496,161.499,161.503,0.103,5089.100
3917.000,1.907,1.923,500.000,132.900,161.496,161.499,161.503,0.110,5089.100
4116.000,1.927,1.959,500.000,132.900,161.496,161.499,161.503,0.116,5089.100
4316.000,1.925,1.911,500.000,154.400,161.513,161.516,161.513,0.123,5075.500
4516.000,1.917,1.965,500.000,154.400,161.513,161.516,161.513,0.129,5075.500
4716.000,1.988,2.000,500.000,154.400,161.513,161.516,161.513,0.136,5075.500
4917.000,1.999,2.034,500.000,154.400,161.513,161.516,161.513,0.142,5075.500
5117.000,2.018,2.009,500.000,169.600,161.516,161.516,161.520,0.149,5068.400
5317.000,2.011,2.056,500.000,169.600,161.516,161.516,161.520,0.156,5068.400
5516.000,2.080,2.089,500.000,169.600,161.516,161.516,161.520,0.163,5068.400
5716.000,2.091,2.078,500.000,180.600,161.520,161.527,161.534,0.169,5060.600
5916.000,2.098,2.120,500.000,180.600,161.520,161.527,161.534,0.177,5060.600
6117.000,2.119,2.152,500.000,180.600,161.520,161.527,161.534,0.183,5060.600
6316.000,2.169,2.184,500.000,180.600,161.520,161.527,161.534,0.191,5060.600
6516.000,2.187,2.202,500.000,184.200,161.534,161.534,161.534,0.198,5052.900
6717.000,2.215,2.237,500.000,184.200,161.534,161.534,161.534,0.206,5052.900
6916.000,2.234,2.268,500.000,184.200,161.534,161.534,161.534,0.213,5052.900
7116.000,2.283,2.300,500.000,184.200,161.534,161.534,161.534,0.221,5052.900
7317.000,2.300,2.331,500.000,184.200,161.534,161.534,161.534,0.228,5052.900
7516.000,2.346,2.363,500.000,184.200,161.534,161.534,161.534,0.236,5052.900
7716.000,2.367,2.394,500.000,184.200,161.534,161.534,161.534,0.244,5052.900
7916.000,2.350,2.291,500.000,218.400,161.541,161.548,161.548,0.252,5037.200
8116.000,2.286,2.350,500.000,218.400,161.541,161.548,161.548,0.259,5037.200
8316.000,2.361,2.378,500.000,218.400,161.541,161.548,161.548,0.267,5037.200
8516.000,2.378,2.406,500.000,218.400,161.541,161.548,161.548,0.275,5037.200
8716.000,2.407,2.404,500.000,226.100,161.548,161.544,161.548,0.283,5028.600
8916.000,2.404,2.438,500.000,226.100,161.548,161.544,161.548,0.291,5028.600
9116.000,2.446,2.466,500.000,226.100,161.548,161.544,161.548,0.299,5028.600
9316.000,2.466,2.489,500.000,227.200,161.558,161.558,161.565,0.307,5020.100
9516.000,2.501,2.517,500.000,227.200,161.558,161.558,161.565,0.316,5020.100
9716.000,2.534,2.544,500.000,227.200,161.558,161.558,161.565,0.325,5020.100
9916.000,2.552,2.571,500.000,227.200,161.558,161.558,161.565,0.333,5020.100
10117.000,2.571,2.572,500.000,234.100,161.565,161.565,161.565,0.342,5011.500
10317.000,2.578,2.604,500.000,234.100,161.565,161.565,161.565,0.350,5011.500
10516.000,2.603,2.631,500.000,234.100,161.565,161.565,161.565,0.358,5011.500
10716.000,2.625,2.622,500.000,243.000,161.562,161.572,161.569,0.368,5002.700
10916.000,2.647,2.656,500.000,243.000,161.562,161.572,161.569,0.377,5002.700
11116.000,2.664,2.682,500.000,243.000,161.562,161.572,161.569,0.385,5002.700
11316.000,2.699,2.707,500.000,243.000,161.562,161.572,161.569,0.395,5002.700
11516.000,2.704,2.701,500.000,251.000,161.572,161.576,161.579,0.403,4993.600
11716.000,2.722,2.734,500.000,251.000,161.572,161.576,161.579,0.413,4993.600
11916.000,2.733,2.758,500.000,251.000,161.572,161.576,161.579,0.421,4993.600
12117.000,2.773,2.783,500.000,251.000,161.572,161.576,161.579,0.431,4993.600
12317.000,2.785,2.808,500.000,251.000,161.572,161.576,161.579,0.440,4993.600
12516.000,2.823,2.833,500.000,251.000,161.572,161.576,161.579,0.450,4993.600
12716.000,2.838,2.858,500.000,251.000,161.572,161.576,161.579,0.459,4993.600
12916.000,2.835,2.822,500.000,266.400,161.586,161.586,161.589,0.469,4974.300
13116.000,2.828,2.859,500.000,266.400,161.586,161.586,161.589,0.478,4974.300
13316.000,2.876,2.883,500.000,266.400,161.586,161.586,161.589,0.488,4974.300
13516.000,2.887,2.906,500.000,266.400,161.586,161.586,161.589,0.497,4974.300
13716.000,2.902,2.902,500.000,273.300,161.586,161.589,161.600,0.507,4964.300
13916.000,2.906,2.931,500.000,273.300,161.586,161.589,161.600,0.516,4964.300
14116.000,2.948,2.954,500.000,273.300,161.586,161.589,161.600,0.526,4964.300
14317.000,2.950,2.955,500.000,278.800,161.600,161.596,161.603,0.536,4954.400
14516.000,2.973,2.982,500.000,278.800,161.600,161.596,161.603,0.546,4954.400
14716.000,2.984,3.004,500.000,278.800,161.600,161.596,161.603,0.556,4954.400
14916.000,3.014,3.026,500.000,278.800,161.600,161.596,161.603,0.566,4954.400
15116.000,3.028,3.026,500.000,284.300,161.610,161.614,161.610,0.576,4944.200
15316.000,3.042,3.053,500.000,284.300,161.610,161.614,161.610,0.586,4944.200
15516.000,3.057,3.074,500.000,284.300,161.610,161.614,161.610,0.596,4944.200
15716.000,3.073,3.069,500.000,291.200,161.614,161.617,161.617,0.607,4933.700
15916.000,3.071,3.096,500.000,291.200,161.614,161.617,161.617,0.616,4933.700
16116.000,3.109,3.117,500.000,291.200,161.614,161.617,161.617,0.627,4933.700
16317.000,3.116,3.138,500.000,291.200,161.614,161.617,161.617,0.637,4933.700
16516.000,3.132,3.134,500.000,297.300,161.621,161.624,161.635,0.648,4922.900
16716.000,3.132,3.160,500.000,297.300,161.621,161.624,161.635,0.658,4922.900
16916.000,3.171,3.180,500.000,297.300,161.621,161.624,161.635,0.669,4922.900
17116.000,3.177,3.201,500.000,297.300,161.621,161.624,161.635,0.679,4922.900
17316.000,3.202,3.204,500.000,301.700,161.635,161.635,161.645,0.690,4912.200
17516.000,3.206,3.227,500.000,301.700,161.635,161.635,161.645,0.701,4912.200
17716.000,3.235,3.247,500.000,301.700,161.635,161.635,161.645,0.712,4912.200
17917.000,3.244,3.246,500.000,307.000,161.652,161.652,161.659,0.722,4901.700
18116.000,3.256,3.270,500.000,307.000,161.652,161.652,161.659,0.733,4901.700
18316.000,3.274,3.290,500.000,307.000,161.652,161.652,161.659,0.744,4901.700
18516.000,3.299,3.309,500.000,307.000,161.652,161.652,161.659,0.755,4901.700
18717.000,3.310,3.303,500.000,313.300,161.659,161.666,161.673,0.766,4890.600
18916.000,3.304,3.328,500.000,313.300,161.659,161.666,161.673,0.777,4890.600
19116.000,3.329,3.346,500.000,313.300,161.659,161.666,161.673,0.788,4890.600
19316.000,3.342,3.341,500.000,319.400,161.680,161.687,161.690,0.800,4879.600
19516.000,3.356,3.364,500.000,319.400,161.680,161.687,161.690,0.811,4879.600
19716.000,3.365,3.382,500.000,319.400,161.680,161.687,161.690,0.822,4879.600
19917.000,3.393,3.401,500.000,319.400,161.680,161.687,161.690,0.834,4879.600
20117.000,3.400,3.396,500.000,325.200,161.701,161.708,161.711,0.845,4868.300
20316.000,3.414,3.418,500.000,325.200,161.701,161.708,161.711,0.856,4868.300
20517.000,3.422,3.436,500.000,325.200,161.701,161.708,161.711,0.867,4868.300
20716.000,3.452,3.453,500.000,325.200,161.701,161.708,161.711,0.879,4868.300
20916.000,3.459,3.471,500.000,325.200,161.701,161.708,161.711,0.890,4868.300
21116.000,3.485,3.488,500.000,325.200,161.701,161.708,161.711,0.902,4868.300
21316.000,3.490,3.506,500.000,325.200,161.701,161.708,161.711,0.914,4868.300
21516.000,3.592,3.616,500.000,301.700,161.736,161.743,161.756,0.926,4845.600
21716.000,3.616,3.615,500.000,301.700,161.736,161.743,161.756,0.938,4845.600
21916.000,3.630,3.635,500.000,301.700,161.736,161.743,161.756,0.950,4845.600
22116.000,3.637,3.654,500.000,301.700,161.736,161.743,161.756,0.962,4845.600
22316.000,3.681,3.689,500.000,297.900,161.770,161.777,161.788,0.975,4833.800
22516.000,3.693,3.706,500.000,297.900,161.770,161.777,161.788,0.986,4833.800
22716.000,3.718,3.726,500.000,297.900,161.770,161.777,161.788,0.999,4833.800
22917.000,3.725,3.722,500.000,304.200,161.791,161.798,161.809,1.011,4821.400
23116.000,3.737,3.747,500.000,304.200,161.791,161.798,161.809,1.024,4821.400
23317.000,3.744,3.766,500.000,304.200,161.791,161.798,161.809,1.036,4821.400
23517.000,3.778,3.786,500.000,304.200,161.791,161.798,161.809,1.049,4821.400
23716.000,3.782,3.783,500.000,310.000,161.823,161.829,161.843,1.061,4808.700
23916.000,3.794,3.807,500.000,310.000,161.823,161.829,161.843,1.074,4808.700
24116.000,3.807,3.826,500.000,310.000,161.823,161.829,161.843,1.087,4808.700
24316.000,3.830,3.829,500.000,314.100,161.861,161.875,161.889,1.100,4796.200
24516.000,3.827,3.851,500.000,314.100,161.861,161.875,161.889,1.112,4796.200
24717.000,3.855,3.870,500.000,314.100,161.861,161.875,161.889,1.125,4796.200
24916.000,3.870,3.888,500.000,314.100,161.861,161.875,161.889,1.138,4796.200
25116.000,3.886,3.891,500.000,318.000,161.896,161.906,161.920,1.151,4783.300
25316.000,3.884,3.913,500.000,318.000,161.896,161.906,161.920,1.164,4783.300
25516.000,3.928,3.931,500.000,318.000,161.896,161.906,161.920,1.177,4783.300
25717.000,3.933,3.949,500.000,318.000,161.896,161.906,161.920,1.190,4783.300
25916.000,3.958,3.968,500.000,318.000,161.896,161.906,161.920,1.203,4783.300
26116.000,3.971,3.986,500.000,318.000,161.896,161.906,161.920,1.216,4783.300
26317.000,3.993,4.004,500.000,318.000,161.896,161.906,161.920,1.230,4783.300
26516.000,3.998,3.997,500.000,324.300,161.979,161.996,162.010,1.243,4757.000
26716.000,4.008,4.021,500.000,324.300,161.979,161.996,162.010,1.257,4757.000
26916.000,4.018,4.038,500.000,324.300,161.979,161.996,162.010,1.270,4757.000
27116.000,4.041,4.056,500.000,324.300,161.979,161.996,162.010,1.284,4757.000
27316.000,4.056,4.057,500.000,328.500,162.028,162.049,162.063,1.297,4743.500
27517.000,4.061,4.078,500.000,328.500,162.028,162.049,162.063,1.311,4743.500
27717.000,4.086,4.095,500.000,328.500,162.028,162.049,162.063,1.325,4743.500
27916.000,4.093,4.098,500.000,332.000,162.080,162.101,162.122,1.338,4730.000
28117.000,4.118,4.118,500.000,332.000,162.080,162.101,162.122,1.352,4730.000
28316.000,4.119,4.135,500.000,332.000,162.080,162.101,162.122,1.365,4730.000
28517.000,4.147,4.152,500.000,332.000,162.080,162.101,162.122,1.380,4730.000
28716.000,4.148,4.155,500.000,335.400,162.139,162.156,162.177,1.393,4716.500
28917.000,4.167,4.175,500.000,335.400,162.139,162.156,162.177,1.407,4716.500
29116.000,4.176,4.191,500.000,335.400,162.139,162.156,162.177,1.421,4716.500
29316.000,4.202,4.207,500.000,335.400,162.139,162.156,162.177,1.435,4716.500
29516.000,4.211,4.224,500.000,335.400,162.139,162.156,162.177,1.449,4716.500
29716.000,4.233,4.240,500.000,335.400,162.139,162.156,162.177,1.463,4716.500
29917.000,4.241,4.257,500.000,335.400,162.139,162.156,162.177,1.477,4716.500
30116.000,4.246,4.246,500.000,342.300,162.268,162.296,162.313,1.492,4689.200
30316.000,4.244,4.268,500.000,342.300,162.268,162.296,162.313,1.505,4689.200
30517.000,4.274,4.284,500.000,342.300,162.268,162.296,162.313,1.520,4689.200
30717.000,4.288,4.300,500.000,342.300,162.268,162.296,162.313,1.534,4689.200
30916.000,4.299,4.301,500.000,345.800,162.330,162.362,162.383,1.549,4675.100
31116.000,4.302,4.320,500.000,345.800,162.330,162.362,162.383,1.562,4675.100
31316.000,4.331,4.335,500.000,345.800,162.330,162.362,162.383,1.577,4675.100
31516.000,4.338,4.339,500.000,348.900,162.407,162.435,162.459,1.591,4661.000
31717.000,4.352,4.357,500.000,348.900,162.407,162.435,162.459,1.606,4661.000
31916.000,4.358,4.372,500.000,348.900,162.407,162.435,162.459,1.620,4661.000
32116.000,4.383,4.387,500.000,348.900,162.407,162.435,162.459,1.635,4661.000
32316.000,4.386,4.389,500.000,352.200,162.483,162.508,162.539,1.649,4646.400
32516.000,4.402,4.407,500.000,352.200,162.483,162.508,162.539,1.665,4646.400
32716.000,4.409,4.421,500.000,352.200,162.483,162.508,162.539,1.679,4646.400
32916.000,4.424,4.426,500.000,354.900,162.570,162.602,162.633,1.694,4631.500
33117.000,4.429,4.443,500.000,354.900,162.570,162.602,162.633,1.708,4631.500
33316.000,4.453,4.457,500.000,354.900,162.570,162.602,162.633,1.724,4631.500
33516.000,4.454,4.471,500.000,354.900,162.570,162.602,162.633,1.738,4631.500
33716.000,4.468,4.473,500.000,358.200,162.661,162.696,162.727,1.753,4616.600
33916.000,4.471,4.490,500.000,358.200,162.661,162.696,162.727,1.768,4616.600
34116.000,4.497,4.504,500.000,358.200,162.661,162.696,162.727,1.783,4616.600
34317.000,4.501,4.519,500.000,358.200,162.661,162.696,162.727,1.798,4616.600
34516.000,4.526,4.533,500.000,358.200,162.661,162.696,162.727,1.813,4616.600
34716.000,4.530,4.547,500.000,358.200,162.661,162.696,162.727,1.828,4616.600
34916.000,4.553,4.561,500.000,358.200,162.661,162.696,162.727,1.844,4616.600
35116.000,4.564,4.549,500.000,364.900,162.859,162.894,162.929,1.858,4587.000
35316.000,4.555,4.568,500.000,364.900,162.859,162.894,162.929,1.874,4587.000
35517.000,4.564,4.582,500.000,364.900,162.859,162.894,162.929,1.889,4587.000
35716.000,4.589,4.595,500.000,364.900,162.859,162.894,162.929,1.904,4587.000
35916.000,4.602,4.600,500.000,367.100,162.960,163.002,163.044,1.919,4571.900
36116.000,4.610,4.615,500.000,367.100,162.960,163.002,163.044,1.935,4571.900
36317.000,4.612,4.629,500.000,367.100,162.960,163.002,163.044,1.950,4571.900
36516.000,4.638,4.638,500.000,368.200,163.082,163.124,163.162,1.966,4556.400
36717.000,4.640,4.652,500.000,368.200,163.082,163.124,163.162,1.981,4556.400
36917.000,4.652,4.665,500.000,368.200,163.082,163.124,163.162,1.997,4556.400
37116.000,4.663,4.678,500.000,368.200,163.082,163.124,163.162,2.012,4556.400
37316.000,4.731,4.830,500.000,333.200,163.197,163.238,163.280,2.028,4540.900
37517.000,4.817,4.815,500.000,333.200,163.197,163.238,163.280,2.045,4540.900
37716.000,4.814,4.831,500.000,333.200,163.197,163.238,163.280,2.060,4540.900
37917.000,4.850,4.851,500.000,332.600,163.325,163.367,163.405,2.077,4524.900
38116.000,4.860,4.867,500.000,332.600,163.325,163.367,163.405,2.093,4524.900
38316.000,4.880,4.883,500.000,332.600,163.325,163.367,163.405,2.110,4524.900
38516.000,4.889,4.900,500.000,332.600,163.325,163.367,163.405,2.125,4524.900
38716.000,4.884,4.883,500.000,341.100,163.454,163.503,163.545,2.142,4509.200
38916.000,4.888,4.907,500.000,341.100,163.454,163.503,163.545,2.158,4509.200
39116.000,4.918,4.923,500.000,341.100,163.454,163.503,163.545,2.175,4509.200
39316.000,4.927,4.939,500.000,341.100,163.454,163.503,163.545,2.190,4509.200
39516.000,4.931,4.929,500.000,347.500,163.590,163.642,163.687,2.207,4492.400
39716.000,4.933,4.950,500.000,347.500,163.590,163.642,163.687,2.223,4492.400
39916.000,4.962,4.965,500.000,347.500,163.590,163.642,163.687,2.240,4492.400
40116.000,4.966,4.962,500.000,352.200,163.733,163.792,163.837,2.256,4475.800
40316.000,4.977,4.981,500.000,352.200,163.733,163.792,163.837,2.274,4475.800
40517.000,4.980,4.996,500.000,352.200,163.733,163.792,163.837,2.289,4475.800
40717.000,5.004,5.011,500.000,352.200,163.733,163.792,163.837,2.307,4475.800
40916.000,5.010,5.004,500.000,357.700,163.886,163.938,163.987,2.323,4459.000
41117.000,5.010,5.023,500.000,357.700,163.886,163.938,163.987,2.340,4459.000
41317.000,5.024,5.037,500.000,357.700,163.886,163.938,163.987,2.356,4459.000
41516.000,5.033,5.027,500.000,363.800,164.046,164.098,164.147,2.374,4442.100
41716.000,5.032,5.046,500.000,363.800,164.046,164.098,164.147,2.390,4442.100
41916.000,5.045,5.060,500.000,363.800,164.046,164.098,164.147,2.407,4442.100
42116.000,5.061,5.074,500.000,363.800,164.046,164.098,164.147,2.423,4442.100
42316.000,5.068,5.061,500.000,370.400,164.199,164.262,164.321,2.441,4425.300
42516.000,5.062,5.080,500.000,370.400,164.199,164.262,164.321,2.457,4425.300
42717.000,5.082,5.093,500.000,370.400,164.199,164.262,164.321,2.475,4425.300
42917.000,5.092,5.106,500.000,370.400,164.199,164.262,164.321,2.491,4425.300
43116.000,5.112,5.119,500.000,370.400,164.199,164.262,164.321,2.509,4425.300
43316.000,5.119,5.132,500.000,370.400,164.199,164.262,164.321,2.525,4425.300
43516.000,5.138,5.145,500.000,370.400,164.199,164.262,164.321,2.543,4425.300
43716.000,5.146,5.106,500.000,383.600,164.554,164.617,164.679,2.559,4392.500
43916.000,5.109,5.129,500.000,383.600,164.554,164.617,164.679,2.577,4392.500
44116.000,5.124,5.141,500.000,383.600,164.554,164.617,164.679,2.593,4392.500
44317.000,5.148,5.153,500.000,383.600,164.554,164.617,164.679,2.611,4392.500
44516.000,5.152,5.130,500.000,392.200,164.738,164.801,164.867,2.628,4375.900
44717.000,5.131,5.149,500.000,392.200,164.738,164.801,164.867,2.646,4375.900
44916.000,5.149,5.160,500.000,392.200,164.738,164.801,164.867,2.662,4375.900
45116.000,5.148,5.140,500.000,399.900,164.926,164.989,165.055,2.680,4359.300
45317.000,5.138,5.157,500.000,399.900,164.926,164.989,165.055,2.696,4359.300
45516.000,5.162,5.167,500.000,399.900,164.926,164.989,165.055,2.714,4359.300
45716.000,5.166,5.177,500.000,399.900,164.926,164.989,165.055,2.731,4359.300
45917.000,5.169,5.153,500.000,408.400,165.121,165.191,165.264,2.749,4342.500
46117.000,5.165,5.170,500.000,408.400,165.121,165.191,165.264,2.766,4342.500
46316.000,5.173,5.179,500.000,408.400,165.121,165.191,165.264,2.783,4342.500
46516.000,5.179,5.152,500.000,417.500,165.327,165.396,165.470,2.800,4325.400
46716.000,5.151,5.169,500.000,417.500,165.327,165.396,165.470,2.817,4325.400
46916.000,5.165,5.177,500.000,417.500,165.327,165.396,165.470,2.834,4325.400
47116.000,5.176,5.185,500.000,417.500,165.327,165.396,165.470,2.852,4325.400
47316.000,5.186,5.157,500.000,426.900,165.539,165.612,165.689,2.868,4308.300
47517.000,5.160,5.172,500.000,426.900,165.539,165.612,165.689,2.886,4308.300
47717.000,5.176,5.180,500.000,426.900,165.539,165.612,165.689,2.904,4308.300
47916.000,5.179,5.187,500.000,426.900,165.539,165.612,165.689,2.921,4308.300
48116.000,5.188,5.194,500.000,426.900,165.539,165.612,165.689,2.939,4308.300
48316.000,5.196,5.202,500.000,426.900,165.539,165.612,165.689,2.955,4308.300
48516.000,5.203,5.209,500.000,426.900,165.539,165.612,165.689,2.973,4308.300
48716.000,5.196,5.136,500.000,447.100,165.981,166.061,166.142,2.990,4274.100
48917.000,5.151,5.160,500.000,447.100,165.981,166.061,166.142,3.008,4274.100
49117.000,5.158,5.165,500.000,447.100,165.981,166.061,166.142,3.024,4274.100
49316.000,5.167,5.170,500.000,447.100,165.981,166.061,166.142,3.042,4274.100
49516.000,5.165,5.128,500.000,459.200,166.225,166.298,166.371,3.059,4256.400
49717.000,5.135,5.143,500.000,459.200,166.225,166.298,166.371,3.076,4256.400
49916.000,5.139,5.147,500.000,459.200,166.225,166.298,166.371,3.093,4256.400
50116.000,5.120,5.110,500.000,469.700,166.448,166.528,166.619,3.111,4239.300
50316.000,5.112,5.122,500.000,469.700,166.448,166.528,166.619,3.127,4239.300
50517.000,5.122,5.125,500.000,469.700,166.448,166.528,166.619,3.145,4239.300
50716.000,5.123,5.128,500.000,469.700,166.448,166.528,166.619,3.161,4239.300
50916.000,5.106,5.085,500.000,481.300,166.702,166.782,166.873,3.179,4222.200
51117.000,5.087,5.098,500.000,481.300,166.702,166.782,166.873,3.195,4222.200
51316.000,5.099,5.100,500.000,481.300,166.702,166.782,166.873,3.213,4222.200
51516.000,5.099,5.056,500.000,492.800,166.960,167.037,167.127,3.229,4205.900
51716.000,5.065,5.067,500.000,492.800,166.960,167.037,167.127,3.247,4205.900
51916.000,5.063,5.068,500.000,492.800,166.960,167.037,167.127,3.263,4205.900
52116.000,5.066,5.068,500.000,492.800,166.960,167.037,167.127,3.280,4205.900
52316.000,5.065,5.020,500.000,505.200,167.218,167.301,167.388,3.297,4189.300
52517.000,5.027,5.031,500.000,505.200,167.218,167.301,167.388,3.314,4189.300
52716.000,5.029,5.030,500.000,505.200,167.218,167.301,167.388,3.330,4189.300
52916.000,5.025,5.030,500.000,505.200,167.218,167.301,167.388,3.347,4189.300
53116.000,5.029,4.980,500.000,517.700,167.479,167.569,167.664,3.364,4172.800
53316.000,4.984,4.989,500.000,517.700,167.479,167.569,167.664,3.381,4172.800
53516.000,4.986,4.988,500.000,517.700,167.479,167.569,167.664,3.397,4172.800
53716.000,4.961,4.935,500.000,530.600,167.754,167.848,167.946,3.414,4156.200
53917.000,4.932,4.943,500.000,530.600,167.754,167.848,167.946,3.430,4156.200
54116.000,4.941,4.940,500.000,530.600,167.754,167.848,167.946,3.447,4156.200
54317.000,4.939,4.937,500.000,530.600,167.754,167.848,167.946,3.463,4156.200
54517.000,4.916,4.885,500.000,543.000,168.036,168.137,168.235,3.480,4140.200
54716.000,4.884,4.892,500.000,543.000,168.036,168.137,168.235,3.495,4140.200
54916.000,4.888,4.888,500.000,543.000,168.036,168.137,168.235,3.512,4140.200
55116.000,4.888,4.832,500.000,556.000,168.329,168.426,168.524,3.528,4123.900
55316.000,4.835,4.838,500.000,556.000,168.329,168.426,168.524,3.545,4123.900
55517.000,4.836,4.833,500.000,556.000,168.329,168.426,168.524,3.561,4123.900
55716.000,4.830,4.827,500.000,556.000,168.329,168.426,168.524,3.577,4123.900
55916.000,4.822,4.768,500.000,569.500,168.618,168.719,168.820,3.592,4108.200
56116.000,4.772,4.773,500.000,569.500,168.618,168.719,168.820,3.609,4108.200
56316.000,4.774,4.766,500.000,569.500,168.618,168.719,168.820,3.624,4108.200
56517.000,4.759,4.759,500.000,569.500,168.618,168.719,168.820,3.640,4108.200
56717.000,4.748,4.753,500.000,569.500,168.618,168.719,168.820,3.657,4108.200
56916.000,4.747,4.746,500.000,569.500,168.618,168.719,168.820,3.672,4108.200
57116.000,4.740,4.739,500.000,569.500,168.618,168.719,168.820,3.689,4108.200
57317.000,4.714,4.631,500.000,594.900,169.238,169.343,169.447,3.704,4077.300
57516.000,4.640,4.645,500.000,594.900,169.238,169.343,169.447,3.720,4077.300
57716.000,4.642,4.635,500.000,594.900,169.238,169.343,169.447,3.734,4077.300
57916.000,4.626,4.626,500.000,594.900,169.238,169.343,169.447,3.751,4077.300
58117.000,4.615,4.560,500.000,609.200,169.548,169.656,169.764,3.765,4062.100
58316.000,4.559,4.562,500.000,609.200,169.548,169.656,169.764,3.781,4062.100
58516.000,4.554,4.551,500.000,609.200,169.548,169.656,169.764,3.796,4062.100
58716.000,4.513,4.494,500.000,620.800,169.876,169.987,170.099,3.811,4047.500
58916.000,4.498,4.492,500.000,620.800,169.876,169.987,170.099,3.826,4047.500
59116.000,4.485,4.480,500.000,620.800,169.876,169.987,170.099,3.841,4047.500
59317.000,4.479,4.468,500.000,620.800,169.876,169.987,170.099,3.855,4047.500
59516.000,4.424,4.409,500.000,632.700,170.211,170.319,170.430,3.871,4033.100
59716.000,4.408,4.407,500.000,632.700,170.211,170.319,170.430,3.885,4033.100
59916.000,4.399,4.393,500.000,632.700,170.211,170.319,170.430,3.900,4033.100
60116.000,4.382,4.333,500.000,644.500,170.549,170.664,170.775,3.914,4019.000
60316.000,4.331,4.330,500.000,644.500,170.549,170.664,170.775,3.929,4019.000
60517.000,4.331,4.315,500.000,644.500,170.549,170.664,170.775,3.943,4019.000
60716.000,4.304,4.301,500.000,644.500,170.549,170.664,170.775,3.958,4019.000
60916.000,4.295,4.240,500.000,656.100,170.890,171.005,171.124,3.972,4005.000
61116.000,4.240,4.235,500.000,656.100,170.890,171.005,171.124,3.986,4005.000
61316.000,4.230,4.220,500.000,656.100,170.890,171.005,171.124,4.000,4005.000
61517.000,4.210,4.204,500.000,656.100,170.890,171.005,171.124,4.014,4005.000
61716.000,4.202,4.188,500.000,656.100,170.890,171.005,171.124,4.028,4005.000
61916.000,4.177,4.173,500.000,656.100,170.890,171.005,171.124,4.042,4005.000
62116.000,4.172,4.157,500.000,656.100,170.890,171.005,171.124,4.056,4005.000
62316.000,4.108,4.059,500.000,677.100,171.598,171.720,171.838,4.070,3978.200
62516.000,4.062,4.060,500.000,677.100,171.598,171.720,171.838,4.083,3978.200
62717.000,4.050,4.042,500.000,677.100,171.598,171.720,171.838,4.097,3978.200
62917.000,4.044,4.024,500.000,677.100,171.598,171.720,171.838,4.110,3978.200
63116.000,3.999,3.963,500.000,688.100,171.967,172.089,172.204,4.124,3964.900
63317.000,3.959,3.954,500.000,688.100,171.967,172.089,172.204,4.136,3964.900
63517.000,3.943,3.936,500.000,688.100,171.967,172.089,172.204,4.150,3964.900
63716.000,3.937,3.884,500.000,696.400,172.330,172.455,172.577,4.163,3952.000
63916.000,3.876,3.872,500.000,696.400,172.330,172.455,172.577,4.176,3952.000
64116.000,3.869,3.852,500.000,696.400,172.330,172.455,172.577,4.188,3952.000
64317.000,3.844,3.832,500.000,696.400,172.330,172.455,172.577,4.202,3952.000
64516.000,3.828,3.781,500.000,704.400,172.703,172.832,172.957,4.214,3939.600
64716.000,3.773,3.768,500.000,704.400,172.703,172.832,172.957,4.227,3939.600
64916.000,3.767,3.748,500.000,704.400,172.703,172.832,172.957,4.239,3939.600
65116.000,3.740,3.727,500.000,704.400,172.703,172.832,172.957,4.252,3939.600
65316.000,3.722,3.707,500.000,704.400,172.703,172.832,172.957,4.264,3939.600
65516.000,3.699,3.686,500.000,704.400,172.703,172.832,172.957,4.277,3939.600
65716.000,3.682,3.666,500.000,704.400,172.703,172.832,172.957,4.288,3939.600
65916.000,3.643,3.590,500.000,718.400,173.477,173.606,173.735,4.301,3915.500
