Time [ms],Set flow [L/min],Actual flow [L/min],Set pressure [mbar],Actual pressure [mbar],Temp 1 [°C],Temp 2 [°C],Ambient temp [°C],Total flow [L],Supply pressure [mbar]
1.000,0.014,1.000,500.000,0.000,171.120,19.431,19.445,97.542,6122.900
134.000,1.000,1.000,500.000,0.000,171.120,19.431,19.445,97.544,6122.900
334.000,0.994,1.000,500.000,0.000,171.120,19.431,19.445,97.547,6122.900
534.000,0.999,1.000,500.000,0.000,171.120,19.431,19.445,97.550,6122.900
734.000,0.961,0.962,500.000,22.300,171.131,19.487,19.504,97.554,6121.000
934.000,0.963,1.000,500.000,22.300,171.131,19.487,19.504,97.557,6121.000
1134.000,0.916,0.900,500.000,59.600,171.131,19.522,19.536,97.560,6118.300
1334.000,0.911,0.978,500.000,59.600,171.131,19.522,19.536,97.563,6118.300
1535.000,0.995,1.000,500.000,59.600,171.131,19.522,19.536,97.566,6118.300
1734.000,0.991,0.958,500.000,81.400,171.124,19.546,19.560,97.569,6115.500
1934.000,0.987,1.000,500.000,81.400,171.124,19.546,19.560,97.573,6115.500
2134.000,1.004,1.000,500.000,71.400,171.096,19.584,19.612,97.576,6113.000
2334.000,0.999,1.000,500.000,71.400,171.096,19.584,19.612,97.579,6113.000
2534.000,0.997,1.000,500.000,71.400,171.096,19.584,19.612,97.583,6113.000
2734.000,0.996,1.000,500.000,71.400,171.096,19.584,19.612,97.586,6113.000
2934.000,0.999,1.000,500.000,71.400,171.096,19.584,19.612,97.589,6113.000
3134.000,1.002,1.000,500.000,52.400,171.023,19.605,19.605,97.593,6107.800
3334.000,0.996,1.000,500.000,52.400,171.023,19.605,19.605,97.596,6107.800
3534.000,1.002,1.000,500.000,48.300,170.967,19.615,19.626,97.599,6105.300
3734.000,0.996,1.000,500.000,48.300,170.967,19.615,19.626,97.603,6105.300
3934.000,0.997,1.000,500.000,48.300,170.967,19.615,19.626,97.606,6105.300
4134.000,1.001,1.000,500.000,45.800,170.915,19.640,19.647,97.609,6102.500
4334.000,0.999,1.000,500.000,45.800,170.915,19.640,19.647,97.613,6102.500
4534.000,0.999,1.000,500.000,44.100,170.866,19.657,19.661,97.616,6099.800
4734.000,0.999,1.000,500.000,44.100,170.866,19.657,19.661,97.619,6099.800
4934.000,1.002,1.000,500.000,43.000,170.810,19.654,19.654,97.623,6097.300
5135.000,0.996,1.000,500.000,43.000,170.810,19.654,19.654,97.626,6097.300
5335.000,0.999,1.000,500.000,43.000,170.810,19.654,19.654,97.629,6097.300
5535.000,0.996,1.000,500.000,42.500,170.747,19.657,19.661,97.633,6094.800
5734.000,0.995,1.000,500.000,42.500,170.747,19.657,19.661,97.636,6094.800
5934.000,0.999,1.000,500.000,41.900,170.698,19.657,19.647,97.639,6092.300
6134.000,0.997,1.000,500.000,41.900,170.698,19.657,19.647,97.643,6092.300
6334.000,0.999,1.000,500.000,41.900,170.698,19.657,19.647,97.646,6092.300
6534.000,1.002,1.000,500.000,41.400,170.636,19.650,19.661,97.649,6089.800
6734.000,0.999,1.000,500.000,41.400,170.636,19.650,19.661,97.653,6089.800
6934.000,1.000,1.000,500.000,41.100,170.583,19.667,19.671,97.656,6087.300
7134.000,0.998,1.000,500.000,41.100,170.583,19.667,19.671,97.659,6087.300
7336.000,1.003,1.000,500.000,40.800,170.524,19.671,19.667,97.663,6084.900
7534.000,1.001,1.000,500.000,40.800,170.524,19.671,19.667,97.666,6084.900
7734.000,1.001,1.000,500.000,40.800,170.524,19.671,19.667,97.669,6084.900
7934.000,1.000,1.000,500.000,40.500,170.479,19.664,19.664,97.673,6082.400
8134.000,1.000,1.000,500.000,40.500,170.479,19.664,19.664,97.676,6082.400
8334.000,1.000,1.000,500.000,40.500,170.427,19.661,19.664,97.679,6079.900
8534.000,0.999,1.000,500.000,40.500,170.427,19.661,19.664,97.683,6079.900
8734.000,1.000,1.000,500.000,40.500,170.427,19.661,19.664,97.686,6079.900
8934.000,1.002,1.000,500.000,40.500,170.427,19.661,19.664,97.689,6079.900
9134.000,1.000,1.000,500.000,40.500,170.427,19.661,19.664,97.693,6079.900
9334.000,0.997,1.000,500.000,40.300,170.336,19.667,19.674,97.696,6075.200
9534.000,0.999,1.000,500.000,40.300,170.336,19.667,19.674,97.699,6075.200
9734.000,0.998,1.000,500.000,40.000,170.291,19.685,19.695,97.703,6072.700
9934.000,1.000,1.000,500.000,40.000,170.291,19.685,19.695,97.706,6072.700
10134.000,1.004,1.000,500.000,40.000,170.291,19.685,19.695,97.709,6072.700
10334.000,1.001,1.000,500.000,40.000,170.245,19.702,19.709,97.713,6070.200
10534.000,0.998,1.000,500.000,40.000,170.245,19.702,19.709,97.716,6070.200
10734.000,0.997,1.000,500.000,39.700,170.207,19.716,19.723,97.719,6068.000
10935.000,1.003,1.000,500.000,39.700,170.207,19.716,19.723,97.723,6068.000
11134.000,1.003,1.000,500.000,39.700,170.207,19.716,19.723,97.726,6068.000
11334.000,1.000,1.000,500.000,39.700,170.207,19.716,19.723,97.729,6068.000
11534.000,1.003,1.000,500.000,39.700,170.207,19.716,19.723,97.733,6068.000
11734.000,1.003,1.000,500.000,39.700,170.130,19.761,19.765,97.736,6063.300
11934.000,1.000,1.000,500.000,39.700,170.130,19.761,19.765,97.739,6063.300
12134.000,1.000,1.000,500.000,39.700,170.099,19.779,19.789,97.743,6060.800
12334.000,0.998,1.000,500.000,39.700,170.099,19.779,19.789,97.746,6060.800
12534.000,1.001,1.000,500.000,39.700,170.099,19.779,19.789,97.749,6060.800
12734.000,0.996,1.000,500.000,39.700,170.068,19.792,19.796,97.753,6058.900
12934.000,1.001,1.000,500.000,39.700,170.068,19.792,19.796,97.756,6058.900
13134.000,1.000,1.000,500.000,39.700,170.036,19.799,19.796,97.759,6056.700
13335.000,0.998,1.000,500.000,39.700,170.036,19.799,19.796,97.763,6056.700
13535.000,1.001,1.000,500.000,39.700,170.012,19.785,19.768,97.766,6054.500
13734.000,1.001,1.000,500.000,39.700,170.012,19.785,19.768,97.769,6054.500
13934.000,0.996,1.000,500.000,39.700,170.012,19.785,19.768,97.773,6054.500
14134.000,1.001,1.000,500.000,39.700,169.991,19.761,19.765,97.776,6052.000
14334.000,1.001,1.000,500.000,39.700,169.991,19.761,19.765,97.779,6052.000
14534.000,0.998,1.000,500.000,39.700,169.967,19.768,19.768,97.783,6050.100
14734.000,1.002,1.000,500.000,39.700,169.967,19.768,19.768,97.786,6050.100
14934.000,0.999,1.000,500.000,39.700,169.967,19.768,19.768,97.789,6050.100
15134.000,0.998,1.000,500.000,39.700,169.946,19.779,19.799,97.793,6047.600
15335.000,0.996,1.000,500.000,39.700,169.946,19.779,19.799,97.796,6047.600
15534.000,0.994,1.000,500.000,39.700,169.932,19.810,19.817,97.799,6045.400
15734.000,1.003,1.000,500.000,39.700,169.932,19.810,19.817,97.803,6045.400
15934.000,0.997,1.000,500.000,39.700,169.918,19.834,19.855,97.806,6043.500
16134.000,1.004,1.000,500.000,39.700,169.918,19.834,19.855,97.809,6043.500
16335.000,0.999,1.000,500.000,39.700,169.918,19.834,19.855,97.813,6043.500
16535.000,0.998,1.000,500.000,39.700,169.897,19.886,19.903,97.816,6041.000
16734.000,0.999,1.000,500.000,39.700,169.897,19.886,19.903,97.819,6041.000
16934.000,1.001,1.000,500.000,40.000,169.890,19.917,19.935,97.823,6038.800
17134.000,1.002,1.000,500.000,40.000,169.890,19.917,19.935,97.826,6038.800
17334.000,1.003,1.000,500.000,40.000,169.890,19.917,19.935,97.829,6038.800
17534.000,1.000,1.000,500.000,40.000,169.890,19.917,19.935,97.833,6038.800
17734.000,0.999,1.000,500.000,40.000,169.890,19.917,19.935,97.836,6038.800
17934.000,1.001,1.000,500.000,40.000,169.876,19.907,19.890,97.839,6034.400
18134.000,1.000,1.000,500.000,40.000,169.876,19.907,19.890,97.843,6034.400
18334.000,1.001,1.000,500.000,40.000,169.872,19.869,19.831,97.846,6032.400
18534.000,1.000,1.000,500.000,40.000,169.872,19.869,19.831,97.849,6032.400
18734.000,1.002,1.000,500.000,40.000,169.872,19.869,19.831,97.853,6032.400
18934.000,1.003,1.000,500.000,40.000,169.869,19.785,19.751,97.856,6030.200
19134.000,0.999,1.000,500.000,40.000,169.869,19.785,19.751,97.859,6030.200
19334.000,0.998,1.000,500.000,40.000,169.872,19.713,19.699,97.862,6028.300
19534.000,0.998,1.000,500.000,40.000,169.872,19.713,19.699,97.866,6028.300
19734.000,1.002,1.000,500.000,40.000,169.872,19.713,19.699,97.869,6028.300
19934.000,1.002,1.000,500.000,40.000,169.872,19.713,19.699,97.873,6028.300
20134.000,1.004,1.000,500.000,40.000,169.872,19.713,19.699,97.876,6028.300
20335.000,1.000,1.000,500.000,40.300,169.879,19.674,19.654,97.879,6024.100
20534.000,0.999,1.000,500.000,40.300,169.879,19.674,19.654,97.883,6024.100
20734.000,1.000,1.000,500.000,40.300,169.893,19.636,19.629,97.886,6021.900
20934.000,0.999,1.000,500.000,40.300,169.893,19.636,19.629,97.889,6021.900
21134.000,1.000,1.000,500.000,40.300,169.893,19.636,19.629,97.893,6021.900
21335.000,1.000,1.000,500.000,40.300,169.904,19.622,19.619,97.896,6019.700
21534.000,0.998,1.000,500.000,40.300,169.904,19.622,19.619,97.899,6019.700
21734.000,1.000,1.000,500.000,40.300,169.914,19.608,19.598,97.903,6017.500
21934.000,1.002,1.000,500.000,40.300,169.914,19.608,19.598,97.906,6017.500
22134.000,0.998,1.000,500.000,40.500,169.932,19.598,19.588,97.909,6015.300
22334.000,1.003,1.000,500.000,40.500,169.932,19.598,19.588,97.913,6015.300
22534.000,1.003,1.000,500.000,40.500,169.932,19.598,19.588,97.916,6015.300
22734.000,0.999,1.000,500.000,40.500,169.949,19.577,19.574,97.919,6013.400
22934.000,0.996,1.000,500.000,40.500,169.949,19.577,19.574,97.923,6013.400
23134.000,0.997,1.000,500.000,40.500,169.970,19.556,19.532,97.926,6011.200
23334.000,1.001,1.000,500.000,40.500,169.970,19.556,19.532,97.929,6011.200
23534.000,1.003,1.000,500.000,40.500,169.970,19.556,19.532,97.933,6011.200
23734.000,1.003,1.000,500.000,40.500,169.984,19.522,19.522,97.936,6009.000
23934.000,1.004,1.000,500.000,40.500,169.984,19.522,19.522,97.939,6009.000
24134.000,1.003,1.000,500.000,40.800,170.012,19.525,19.532,97.943,6006.800
24334.000,0.998,1.000,500.000,40.800,170.012,19.525,19.532,97.946,6006.800
24534.000,0.998,1.000,500.000,40.800,170.036,19.539,19.549,97.949,6004.500
24734.000,1.002,1.000,500.000,40.800,170.036,19.539,19.549,97.953,6004.500
24934.000,0.999,1.000,500.000,40.800,170.036,19.539,19.549,97.956,6004.500
25134.000,0.998,1.000,500.000,40.800,170.071,19.556,19.556,97.959,6002.600
25334.000,1.000,1.000,500.000,40.800,170.071,19.556,19.556,97.963,6002.600
25534.000,0.998,1.000,500.000,40.800,170.092,19.546,19.543,97.966,6000.400
25734.000,0.999,1.000,500.000,40.800,170.092,19.546,19.543,97.969,6000.400
25934.000,1.002,1.000,500.000,40.800,170.092,19.546,19.543,97.973,6000.400
26134.000,0.999,1.000,500.000,40.800,170.092,19.546,19.543,97.976,6000.400
26334.000,0.999,1.000,500.000,40.800,170.092,19.546,19.543,97.979,6000.400
26534.000,1.000,1.000,500.000,41.100,170.165,19.511,19.508,97.983,5996.300
26734.000,0.998,1.000,500.000,41.100,170.165,19.511,19.508,97.986,5996.300
26934.000,1.002,1.000,500.000,41.100,170.204,19.497,19.477,97.989,5994.100
27134.000,1.002,1.000,500.000,41.100,170.204,19.497,19.477,97.993,5994.100
27334.000,0.998,1.000,500.000,41.100,170.204,19.497,19.477,97.996,5994.100
27534.000,1.000,1.000,500.000,41.400,170.238,19.473,19.484,97.999,5991.900
27734.000,1.002,1.000,500.000,41.400,170.238,19.473,19.484,98.003,5991.900
27934.000,0.998,1.000,500.000,41.400,170.280,19.490,19.490,98.006,5989.900
28134.000,0.998,1.000,500.000,41.400,170.280,19.490,19.490,98.009,5989.900
28334.000,1.001,1.000,500.000,41.400,170.326,19.487,19.484,98.013,5987.700
28534.000,1.002,1.000,500.000,41.400,170.326,19.487,19.484,98.016,5987.700
28734.000,0.994,1.000,500.000,41.400,170.326,19.487,19.484,98.019,5987.700
28934.000,1.001,1.000,500.000,41.600,170.367,19.497,19.515,98.023,5985.500
29134.000,1.001,1.000,500.000,41.600,170.367,19.497,19.515,98.026,5985.500
29334.000,0.999,1.000,500.000,41.600,170.420,19.525,19.529,98.029,5983.600
29535.000,1.003,1.000,500.000,41.600,170.420,19.525,19.529,98.033,5983.600
29734.000,1.001,1.000,500.000,41.600,170.420,19.525,19.529,98.036,5983.600
29934.000,0.999,1.000,500.000,41.600,170.465,19.536,19.532,98.039,5981.400
30134.000,0.998,1.000,500.000,41.600,170.465,19.536,19.532,98.043,5981.400
30335.000,0.998,1.000,500.000,41.900,170.517,19.529,19.525,98.046,5978.900
30534.000,0.999,1.000,500.000,41.900,170.517,19.529,19.525,98.049,5978.900
30734.000,0.999,1.000,500.000,41.900,170.570,19.522,19.525,98.053,5976.700
30935.000,1.001,1.000,500.000,41.900,170.570,19.522,19.525,98.056,5976.700
31134.000,0.994,1.000,500.000,41.900,170.570,19.522,19.525,98.059,5976.700
31334.000,0.997,1.000,500.000,41.900,170.625,19.522,19.518,98.063,5974.500
31534.000,0.998,1.000,500.000,41.900,170.625,19.522,19.518,98.066,5974.500
31734.000,1.001,1.000,500.000,42.200,170.681,19.522,19.508,98.069,5972.000
31934.000,0.998,1.000,500.000,42.200,170.681,19.522,19.508,98.073,5972.000
32134.000,1.002,1.000,500.000,42.200,170.681,19.522,19.508,98.076,5972.000
32334.000,0.996,1.000,500.000,42.200,170.681,19.522,19.508,98.079,5972.000
32534.000,1.000,1.000,500.000,42.200,170.681,19.522,19.508,98.082,5972.000
32734.000,0.999,1.000,500.000,42.500,170.803,19.473,19.473,98.086,5967.600
32934.000,0.997,1.000,500.000,42.500,170.803,19.473,19.473,98.089,5967.600
33134.000,0.999,1.000,500.000,42.500,170.869,19.487,19.501,98.093,5965.400
33334.000,1.000,1.000,500.000,42.500,170.869,19.487,19.501,98.096,5965.400
33534.000,0.998,1.000,500.000,42.500,170.869,19.487,19.501,98.099,5965.400
33734.000,0.999,1.000,500.000,42.500,170.925,19.511,19.522,98.103,5963.100
33934.000,0.994,1.000,500.000,42.500,170.925,19.511,19.522,98.106,5963.100
34134.000,1.003,1.000,500.000,42.700,171.002,19.525,19.529,98.109,5960.900
34334.000,0.997,1.000,500.000,42.700,171.002,19.525,19.529,98.113,5960.900
34534.000,1.001,1.000,500.000,42.700,171.002,19.525,19.529,98.116,5960.900
34734.000,0.997,1.000,500.000,42.700,171.002,19.525,19.529,98.119,5960.900
34934.000,0.999,1.000,500.000,42.700,171.002,19.525,19.529,98.123,5960.900
35134.000,1.003,1.000,500.000,43.000,171.138,19.529,19.522,98.126,5956.500
35334.000,1.000,1.000,500.000,43.000,171.138,19.529,19.522,98.129,5956.500
35534.000,1.000,1.000,500.000,43.000,171.211,19.518,19.522,98.132,5954.000
35734.000,1.002,1.000,500.000,43.000,171.211,19.518,19.522,98.136,5954.000
35934.000,0.994,1.000,500.000,43.000,171.211,19.518,19.522,98.139,5954.000
36134.000,0.998,1.000,500.000,43.300,171.284,19.518,19.522,98.143,5951.800
36335.000,0.994,1.000,500.000,43.300,171.284,19.518,19.522,98.146,5951.800
36534.000,1.004,1.000,500.000,43.300,171.361,19.529,19.539,98.149,5949.600
36734.000,0.998,1.000,500.000,43.300,171.361,19.529,19.539,98.152,5949.600
36935.000,1.001,1.000,500.000,43.300,171.441,19.549,19.543,98.156,5947.400
37134.000,0.998,1.000,500.000,43.300,171.441,19.549,19.543,98.159,5947.400
37334.000,0.995,1.000,500.000,43.300,171.441,19.549,19.543,98.163,5947.400
37534.000,0.999,1.000,500.000,43.600,171.518,19.539,19.556,98.166,5944.900
37735.000,1.003,1.000,500.000,43.600,171.518,19.539,19.556,98.169,5944.900
37934.000,1.000,1.000,500.000,43.600,171.605,19.570,19.567,98.172,5942.400
38134.000,1.001,1.000,500.000,43.600,171.605,19.570,19.567,98.176,5942.400
38334.000,1.003,1.000,500.000,43.600,171.605,19.570,19.567,98.179,5942.400
38534.000,0.998,1.000,500.000,43.900,171.688,19.560,19.543,98.183,5940.200
38734.000,0.998,1.000,500.000,43.900,171.688,19.560,19.543,98.186,5940.200
38935.000,1.001,1.000,500.000,43.900,171.769,19.536,19.529,98.189,5937.800
39134.000,1.001,1.000,500.000,43.900,171.769,19.536,19.529,98.192,5937.800
39334.000,1.000,1.000,500.000,44.100,171.863,19.525,19.532,98.196,5935.500
39534.000,0.997,1.000,500.000,44.100,171.863,19.525,19.532,98.199,5935.500
39734.000,1.000,1.000,500.000,44.100,171.863,19.525,19.532,98.202,5935.500
39934.000,0.999,1.000,500.000,44.100,171.950,19.532,19.532,98.206,5933.300
40134.000,0.998,1.000,500.000,44.100,171.950,19.532,19.532,98.209,5933.300
40334.000,0.998,1.000,500.000,44.400,172.044,19.539,19.539,98.212,5931.100
40534.000,1.002,1.000,500.000,44.400,172.044,19.539,19.539,98.216,5931.100
40734.000,1.002,1.000,500.000,44.400,172.044,19.539,19.539,98.219,5931.100
40934.000,1.000,1.000,500.000,44.400,172.044,19.539,19.539,98.222,5931.100
41134.000,0.998,1.000,500.000,44.400,172.044,19.539,19.539,98.226,5931.100
41334.000,1.001,1.000,500.000,44.400,172.222,19.428,19.397,98.229,5927.000
41534.000,0.993,1.000,500.000,44.400,172.222,19.428,19.397,98.233,5927.000
41734.000,0.999,1.000,500.000,44.700,172.323,19.400,19.421,98.236,5924.800
41934.000,1.001,1.000,500.000,44.700,172.323,19.400,19.421,98.239,5924.800
42134.000,0.999,1.000,500.000,44.700,172.323,19.400,19.421,98.242,5924.800
42334.000,1.003,1.000,500.000,44.700,172.424,19.428,19.425,98.246,5922.600
42534.000,1.000,1.000,500.000,44.700,172.424,19.428,19.425,98.249,5922.600
42734.000,0.998,1.000,500.000,45.000,172.529,19.414,19.411,98.253,5920.400
42934.000,1.002,1.000,500.000,45.000,172.529,19.414,19.411,98.256,5920.400
43134.000,1.000,1.000,500.000,45.000,172.529,19.414,19.411,98.259,5920.400
43334.000,1.001,1.000,500.000,45.000,172.529,19.414,19.411,98.262,5920.400
43534.000,1.002,1.000,500.000,45.000,172.529,19.414,19.411,98.266,5920.400
43734.000,1.001,1.000,500.000,45.200,172.724,19.456,19.449,98.269,5916.000
43935.000,1.001,1.000,500.000,45.200,172.724,19.456,19.449,98.273,5916.000
44134.000,0.999,1.000,500.000,45.200,172.832,19.445,19.438,98.276,5913.700
44334.000,0.998,1.000,500.000,45.200,172.832,19.445,19.438,98.279,5913.700
44534.000,0.995,1.000,500.000,45.200,172.832,19.445,19.438,98.282,5913.700
44734.000,1.001,1.000,500.000,45.500,172.940,19.428,19.414,98.286,5911.800
44934.000,0.996,1.000,500.000,45.500,172.940,19.428,19.414,98.289,5911.800
45134.000,1.000,1.000,500.000,45.500,173.045,19.407,19.407,98.292,5909.600
45335.000,1.000,1.000,500.000,45.500,173.045,19.407,19.407,98.296,5909.600
45534.000,0.998,1.000,500.000,45.500,173.153,19.397,19.379,98.299,5907.400
45734.000,1.002,1.000,500.000,45.500,173.153,19.397,19.379,98.302,5907.400
45934.000,1.005,1.000,500.000,45.500,173.153,19.397,19.379,98.306,5907.400
46134.000,1.003,1.000,500.000,45.800,173.264,19.362,19.359,98.309,5905.500
46334.000,1.001,1.000,500.000,45.800,173.264,19.362,19.359,98.312,5905.500
46534.000,1.003,1.000,500.000,45.800,173.376,19.366,19.369,98.316,5903.000
46734.000,0.999,1.000,500.000,45.800,173.376,19.366,19.369,98.319,5903.000
46934.000,1.003,1.000,500.000,45.800,173.376,19.366,19.369,98.322,5903.000
47134.000,1.001,1.000,500.000,46.100,173.494,19.372,19.372,98.326,5901.000
47335.000,1.001,1.000,500.000,46.100,173.494,19.372,19.372,98.329,5901.000
47534.000,1.001,1.000,500.000,46.100,173.606,19.372,19.359,98.332,5898.800
47734.000,0.999,1.000,500.000,46.100,173.606,19.372,19.359,98.336,5898.800
47934.000,0.999,1.000,500.000,46.100,173.732,19.348,19.341,98.339,5896.600
48134.000,1.001,1.000,500.000,46.100,173.732,19.348,19.341,98.343,5896.600
48334.000,0.998,1.000,500.000,46.100,173.732,19.348,19.341,98.346,5896.600
48534.000,1.006,1.000,500.000,46.300,173.847,19.324,19.293,98.349,5894.700
48734.000,1.003,1.000,500.000,46.300,173.847,19.324,19.293,98.352,5894.700
48934.000,0.998,1.000,500.000,46.300,173.965,19.261,19.251,98.356,5892.500
49134.000,1.001,1.000,500.000,46.300,173.965,19.261,19.251,98.359,5892.500
49334.000,0.997,1.000,500.000,46.300,173.965,19.261,19.251,98.363,5892.500
49534.000,0.999,1.000,500.000,46.300,173.965,19.261,19.251,98.366,5892.500
49734.000,1.003,1.000,500.000,46.300,173.965,19.261,19.251,98.369,5892.500
49934.000,1.001,1.044,500.000,46.600,174.216,19.272,19.289,98.372,5888.100
50134.000,1.072,1.090,500.000,46.600,174.216,19.272,19.289,98.376,5888.100
50335.000,1.092,1.135,500.000,46.600,174.338,19.296,19.300,98.380,5885.900
50534.000,1.158,1.180,500.000,46.600,174.338,19.296,19.300,98.384,5885.900
50734.000,1.181,1.226,500.000,46.600,174.338,19.296,19.300,98.387,5885.900
50934.000,1.249,1.264,500.000,48.500,174.464,19.303,19.306,98.392,5883.400
51134.000,1.264,1.311,500.000,48.500,174.464,19.303,19.306,98.396,5883.400
51335.000,1.330,1.343,500.000,51.800,174.593,19.320,19.320,98.400,5880.600
51534.000,1.345,1.390,500.000,51.800,174.593,19.320,19.320,98.405,5880.600
51734.000,1.409,1.423,500.000,54.900,174.725,19.320,19.313,98.410,5877.600
51934.000,1.427,1.470,500.000,54.900,174.725,19.320,19.313,98.414,5877.600
52134.000,1.495,1.515,500.000,54.900,174.725,19.320,19.313,98.419,5877.600
52334.000,1.515,1.549,500.000,57.600,174.848,19.303,19.313,98.424,5874.300
52534.000,1.575,1.595,500.000,57.600,174.848,19.303,19.313,98.430,5874.300
52735.000,1.594,1.629,500.000,60.400,174.984,19.320,19.320,98.435,5871.000
52934.000,1.646,1.675,500.000,60.400,174.984,19.320,19.320,98.440,5871.000
53134.000,1.672,1.719,500.000,60.400,174.984,19.320,19.320,98.446,5871.000
53334.000,1.735,1.752,500.000,63.200,175.120,19.324,19.331,98.452,5867.400
53534.000,1.751,1.798,500.000,63.200,175.120,19.324,19.331,98.457,5867.400
53734.000,1.810,1.833,500.000,65.400,175.256,19.334,19.345,98.464,5863.200
53934.000,1.837,1.878,500.000,65.400,175.256,19.334,19.345,98.470,5863.200
54134.000,1.892,1.911,500.000,68.100,175.395,19.355,19.369,98.476,5859.100
54334.000,1.913,1.957,500.000,68.100,175.395,19.355,19.369,98.482,5859.100
54534.000,1.972,2.000,500.000,68.100,175.395,19.355,19.369,98.489,5859.100
54734.000,2.000,2.000,500.000,70.900,175.521,19.372,19.366,98.496,5855.000
54934.000,2.000,2.000,500.000,70.900,175.521,19.372,19.366,98.502,5855.000
55134.000,2.003,2.000,500.000,73.400,175.674,19.372,19.362,98.509,5850.300
55334.000,1.996,2.000,500.000,73.400,175.674,19.372,19.362,98.516,5850.300
55534.000,1.999,2.000,500.000,73.400,175.674,19.372,19.362,98.523,5850.300
55734.000,2.001,2.000,500.000,73.400,175.674,19.372,19.362,98.529,5850.300
55934.000,2.003,2.000,500.000,73.400,175.674,19.372,19.362,98.536,5850.300
56134.000,1.997,2.000,500.000,75.300,175.964,19.359,19.355,98.542,5840.900
56334.000,1.999,2.000,500.000,75.300,175.964,19.359,19.355,98.549,5840.900
56534.000,2.000,2.000,500.000,75.600,176.117,19.348,19.352,98.556,5835.900
56735.000,2.002,2.000,500.000,75.600,176.117,19.348,19.352,98.563,5835.900
56935.000,1.997,2.000,500.000,75.600,176.117,19.348,19.352,98.569,5835.900
57134.000,2.002,2.000,500.000,75.800,176.264,19.355,19.366,98.576,5831.500
57334.000,1.997,2.000,500.000,75.800,176.264,19.355,19.366,98.582,5831.500
57534.000,2.000,2.000,500.000,76.400,176.421,19.366,19.362,98.589,5826.500
57734.000,1.999,2.000,500.000,76.400,176.421,19.366,19.362,98.596,5826.500
57934.000,2.000,2.000,500.000,76.400,176.421,19.366,19.362,98.602,5826.500
58134.000,2.002,2.000,500.000,76.400,176.421,19.366,19.362,98.609,5826.500
58334.000,2.008,2.000,500.000,76.400,176.421,19.366,19.362,98.616,5826.500
58534.000,2.003,2.000,500.000,77.200,176.728,19.348,19.355,98.622,5817.400
58735.000,1.998,2.000,500.000,77.200,176.728,19.348,19.355,98.629,5817.400
58934.000,2.002,2.000,500.000,77.800,176.892,19.366,19.372,98.636,5812.700
59134.000,2.001,2.000,500.000,77.800,176.892,19.366,19.372,98.642,5812.700
59334.000,2.000,2.000,500.000,77.800,176.892,19.366,19.372,98.649,5812.700
59534.000,2.001,2.000,500.000,78.000,177.052,19.372,19.366,98.656,5808.300
59734.000,2.000,2.000,500.000,78.000,177.052,19.372,19.366,98.662,5808.300
59934.000,2.001,2.000,500.000,78.600,177.220,19.369,19.372,98.669,5803.900
60134.000,1.999,2.000,500.000,78.600,177.220,19.369,19.372,98.676,5803.900
60335.000,1.999,2.000,500.000,78.900,177.394,19.383,19.390,98.682,5799.500
60534.000,2.000,2.000,500.000,78.900,177.394,19.383,19.390,98.689,5799.500
60734.000,2.001,2.000,500.000,78.900,177.394,19.383,19.390,98.696,5799.500
60934.000,2.000,2.000,500.000,79.400,177.568,19.393,19.397,98.702,5794.800
61134.000,1.999,2.000,500.000,79.400,177.568,19.393,19.397,98.709,5794.800
61334.000,2.000,2.000,500.000,79.700,177.732,19.404,19.411,98.715,5790.400
61534.000,1.996,2.000,500.000,79.700,177.732,19.404,19.411,98.722,5790.400
61734.000,1.999,2.000,500.000,79.700,177.732,19.404,19.411,98.729,5790.400
61934.000,2.002,2.000,500.000,80.300,177.907,19.418,19.428,98.736,5785.700
62134.000,2.003,2.000,500.000,80.300,177.907,19.418,19.428,98.743,5785.700
62334.000,1.996,2.000,500.000,80.500,178.092,19.428,19.438,98.749,5781.000
62534.000,2.000,2.000,500.000,80.500,178.092,19.428,19.438,98.756,5781.000
62734.000,1.998,2.000,500.000,81.100,178.270,19.456,19.445,98.762,5776.600
62935.000,2.000,2.000,500.000,81.100,178.270,19.456,19.445,98.769,5776.600
63134.000,2.000,2.000,500.000,81.100,178.270,19.456,19.445,98.776,5776.600
63334.000,1.997,2.000,500.000,81.400,178.448,19.428,19.418,98.783,5771.900
63534.000,2.001,2.000,500.000,81.400,178.448,19.428,19.418,98.789,5771.900
63734.000,1.996,2.000,500.000,81.600,178.636,19.431,19.438,98.796,5767.500
63934.000,1.999,2.000,500.000,81.600,178.636,19.431,19.438,98.802,5767.500
64134.000,1.997,2.000,500.000,81.600,178.636,19.431,19.438,98.809,5767.500
64334.000,2.000,2.000,500.000,81.600,178.636,19.431,19.438,98.816,5767.500
64534.000,2.000,2.000,500.000,81.600,178.636,19.431,19.438,98.822,5767.500
64735.000,1.996,2.000,500.000,82.500,179.009,19.445,19.456,98.829,5758.600
64934.000,1.996,2.000,500.000,82.500,179.009,19.445,19.456,98.836,5758.600
65134.000,1.999,2.000,500.000,82.700,179.208,19.463,19.480,98.842,5754.200
65334.000,2.000,2.000,500.000,82.700,179.208,19.463,19.480,98.849,5754.200
65534.000,1.998,2.000,500.000,82.700,179.208,19.463,19.480,98.855,5754.200
65734.000,2.002,2.000,500.000,83.300,179.404,19.497,19.508,98.862,5749.800
65934.000,1.998,2.000,500.000,83.300,179.404,19.497,19.508,98.869,5749.800
