x, y
3.9627391742195375, -3.764988009592326
3.975830815709971, -3.669064748201439
3.9889224572004043, -3.537170263788969
3.9889224572004043, -3.4292565947242206
4.028197381671703, -3.273381294964029
4.028197381671703, -3.189448441247002
4.067472306143001, -3.069544364508393
4.093655589123868, -2.9616306954436453
4.119838872104733, -2.853717026378897
4.172205438066467, -2.7338129496402876
4.211480362537765, -2.6139088729016784
4.237663645518632, -2.5179856115107917
4.27693856998993, -2.3980815347721824
4.329305135951662, -2.302158273381295
4.3685800604229605, -2.2062350119904073
4.394763343403827, -2.1223021582733814
4.486404833836859, -2.014388489208633
4.551863041289025, -1.9064748201438846
4.61732124874119, -1.810551558752998
4.669687814702922, -1.7386091127098329
4.70896273917422, -1.6786570743405278
4.761329305135952, -1.6187050359712227
4.839879154078551, -1.5467625899280577
4.905337361530716, -1.4988009592326144
4.970795568982881, -1.4268585131894476
5.036253776435046, -1.390887290167866
5.127895266868077, -1.3429256594724226
5.193353474320242, -1.3069544364508392
5.284994964753274, -1.2709832134292558
5.690835850956697, -0.9952038369304557
5.769385699899296, -0.9472422062350123
5.847935548841894, -0.9112709832134289
5.9395770392749245, -0.8633093525179856
