x,y
299.23273657289,11.624466571834994
289.5140664961637,11.624466571834994
262.4040920716113,11.59032716927454
217.1355498721228,11.556187766714084
170.33248081841433,11.522048364153628
130.43478260869566,11.470839260312946
105.62659846547317,11.487908961593174
100.25575447570336,11.43669985775249
90.537084398977,11.23186344238976
78.00511508951408,10.770981507823612
70.58823529411765,10.395448079658609
67.77493606138108,10.224751066856332
62.148337595907925,9.849217638691323
56.77749360613812,9.473684210526317
48.33759590792839,8.773826458036986
41.68797953964194,8.125177809388337
37.59590792838875,7.681365576102419
32.73657289002558,7.152204836415364
27.10997442455243,6.486486486486487
21.22762148337596,5.667140825035562
16.624040920716112,4.984352773826458
13.810741687979537,4.472261735419631
10.485933503836314,3.755334281650072
7.41687979539642,2.9359886201991467
4.603580562659844,2.082503556187767
2.046035805626598,1.2119487908961597
0.767263427109972,0.6827880512091039
0.0,0.0
