x,y
298.46938775510205,11.77777777777778
293.62244897959187,11.77777777777778
287.7551020408163,11.77777777777778
280.86734693877554,11.77777777777778
273.9795918367347,11.77777777777778
265.3061224489796,11.760683760683762
255.10204081632656,11.760683760683762
241.58163265306123,11.726495726495727
234.9489795918368,11.743589743589745
226.530612244898,11.743589743589745
214.030612244898,11.743589743589745
202.55102040816328,11.70940170940171
191.3265306122449,11.70940170940171
177.29591836734696,11.692307692307692
161.73469387755105,11.692307692307692
144.8979591836735,11.675213675213676
130.10204081632656,11.675213675213676
115.56122448979592,11.675213675213676
96.68367346938778,11.65811965811966
84.18367346938776,11.641025641025642
77.29591836734696,11.572649572649574
72.44897959183675,11.435897435897438
67.60204081632654,11.282051282051285
63.52040816326532,11.076923076923078
57.90816326530612,10.76923076923077
53.061224489795926,10.444444444444445
48.9795918367347,10.085470085470089
44.38775510204082,9.726495726495727
39.79591836734694,9.247863247863249
35.204081632653065,8.700854700854702
29.59183673469388,7.982905982905984
26.020408163265305,7.435897435897437
22.70408163265306,6.957264957264958
19.13265306122449,6.341880341880342
16.3265306122449,5.863247863247864
13.775510204081634,5.367521367521368
12.244897959183673,4.957264957264957
9.693877551020403,4.307692307692308
7.908163265306118,3.794871794871795
6.122448979591836,3.1623931623931627
4.591836734693874,2.5811965811965814
3.316326530612244,1.965811965811966
2.2959183673469337,1.3504273504273503
1.530612244897956,0.905982905982906
0.510204081632652,0.4273504273504274
0.0,-0.017094017094017
